burst,Ind_ID,new_burst,attribution_merged,activity,id,split
burst_2,Xian,642347,Remove,Remove,Xian_642347,train
burst_2,Xian,642348,Walking,Active,Xian_642348,train
burst_2,Xian,642349,Resting,Inactive,Xian_642349,train
burst_2,Xian,642350,Resting,Inactive,Xian_642350,test
burst_2,Xian,642351,Eating,Active,Xian_642351,test
burst_2,Xian,642352,Eating,Active,Xian_642352,train
burst_2,Xian,642353,Resting,Inactive,Xian_642353,train
burst_2,Xian,642354,Walking,Active,Xian_642354,test
burst_2,Xian,642355,Resting,Inactive,Xian_642355,train
burst_2,Xian,642356,Walking,Active,Xian_642356,train
burst_2,Xian,642357,Resting,Inactive,Xian_642357,train
burst_2,Xian,642358,Resting,Inactive,Xian_642358,test
burst_2,Xian,642359,Resting,Inactive,Xian_642359,train
burst_2,Xian,642360,Walking,Active,Xian_642360,train
burst_2,Xian,642361,Eating,Active,Xian_642361,train
burst_2,Xian,642362,Walking,Active,Xian_642362,train
burst_2,Xian,642363,Remove,Remove,Xian_642363,train
burst_2,Xian,642364,Remove,Remove,Xian_642364,train
burst_2,Xian,642365,Walking,Active,Xian_642365,train
burst_2,Xian,642366,Eating,Active,Xian_642366,train
burst_2,Xian,642367,Remove,Remove,Xian_642367,train
burst_2,Xian,642368,Resting,Inactive,Xian_642368,train
burst_2,Xian,655791,Walking,Active,Xian_655791,train
burst_2,Xian,655792,Remove,Remove,Xian_655792,test
burst_2,Xian,655793,Resting,Inactive,Xian_655793,test
burst_2,Xian,655794,Resting,Inactive,Xian_655794,train
burst_2,Xian,655795,Remove,Remove,Xian_655795,train
burst_2,Xian,655796,Resting,Inactive,Xian_655796,train
burst_2,Xian,655797,Resting,Inactive,Xian_655797,test
burst_2,Xian,655798,Resting,Inactive,Xian_655798,train
burst_2,Xian,655799,Resting,Inactive,Xian_655799,train
burst_2,Xian,655800,Self-scratching,Active,Xian_655800,train
burst_2,Xian,655801,Remove,Remove,Xian_655801,test
burst_2,Xian,655802,Resting,Inactive,Xian_655802,test
burst_2,Xian,655803,Walking,Active,Xian_655803,test
burst_2,Xian,655804,Walking,Active,Xian_655804,train
burst_2,Xian,655805,Eating,Active,Xian_655805,train
burst_2,Xian,655806,Eating,Active,Xian_655806,test
burst_2,Xian,655807,Eating,Active,Xian_655807,train
burst_2,Xian,655808,Eating,Active,Xian_655808,train
burst_2,Xian,655809,Resting,Inactive,Xian_655809,train
burst_2,Xian,655810,Walking,Active,Xian_655810,train
burst_2,Xian,655811,Resting,Inactive,Xian_655811,train
burst_2,Xian,655812,Resting,Inactive,Xian_655812,train
burst_2,Xian,655813,Resting,Inactive,Xian_655813,train
burst_2,Xian,655814,Remove,Remove,Xian_655814,train
burst_2,Xian,655815,Remove,Remove,Xian_655815,train
burst_2,Xian,655816,Resting,Inactive,Xian_655816,train
burst_2,Xian,655817,Resting,Inactive,Xian_655817,train
burst_2,Xian,655818,Resting,Inactive,Xian_655818,test
burst_2,Xian,655819,Resting,Inactive,Xian_655819,train
burst_2,Xian,655820,Resting,Inactive,Xian_655820,train
burst_2,Xian,655821,Resting,Inactive,Xian_655821,train
burst_2,Xian,655822,Resting,Inactive,Xian_655822,train
burst_2,Xian,655823,Eating,Active,Xian_655823,test
burst_2,Xian,655824,Eating,Active,Xian_655824,train
burst_2,Xian,655825,Eating,Active,Xian_655825,test
burst_2,Xian,655826,Self-scratching,Active,Xian_655826,train
burst_2,Xian,655827,Eating,Active,Xian_655827,train
burst_2,Xian,655828,Eating,Active,Xian_655828,train
burst_2,Xiashan,573200,Resting,Inactive,Xiashan_573200,train
burst_2,Xiashan,573201,Resting,Inactive,Xiashan_573201,test
burst_2,Xiashan,573202,Resting,Inactive,Xiashan_573202,train
burst_2,Xiashan,573203,Resting,Inactive,Xiashan_573203,train
burst_2,Xiashan,573204,Self-scratching,Active,Xiashan_573204,train
burst_2,Xiashan,573205,Resting,Inactive,Xiashan_573205,train
burst_2,Xiashan,573206,Resting,Inactive,Xiashan_573206,train
burst_2,Xiashan,573207,Resting,Inactive,Xiashan_573207,train
burst_2,Xiashan,573208,Resting,Inactive,Xiashan_573208,test
burst_2,Xiashan,573209,Remove,Remove,Xiashan_573209,train
burst_2,Xiashan,573210,Remove,Remove,Xiashan_573210,train
burst_2,Xiashan,573211,Remove,Remove,Xiashan_573211,train
burst_2,Xiashan,573212,Remove,Remove,Xiashan_573212,test
burst_2,Xiashan,602101,Remove,Remove,Xiashan_602101,test
burst_2,Xiashan,602102,Remove,Remove,Xiashan_602102,train
burst_2,Xiashan,602103,Remove,Remove,Xiashan_602103,train
burst_2,Xiashan,602104,Remove,Remove,Xiashan_602104,test
burst_2,Xiashan,602105,Remove,Remove,Xiashan_602105,train
burst_2,Xiashan,602106,Remove,Remove,Xiashan_602106,train
burst_2,Xiashan,602107,Eating,Active,Xiashan_602107,train
burst_2,Xiashan,602108,Resting,Inactive,Xiashan_602108,train
burst_2,Xiashan,602109,Remove,Remove,Xiashan_602109,train
burst_2,Xiashan,602110,Remove,Remove,Xiashan_602110,train
burst_2,Xiashan,602111,Grooming actor,Active,Xiashan_602111,test
burst_2,Xiashan,602112,Grooming actor,Active,Xiashan_602112,train
burst_2,Xiashan,602113,Grooming actor,Active,Xiashan_602113,train
burst_2,Xiashan,602114,Grooming actor,Active,Xiashan_602114,train
burst_2,Xiashan,602115,Grooming receiver,Inactive,Xiashan_602115,train
burst_2,Xiashan,602116,Grooming receiver,Inactive,Xiashan_602116,train
burst_2,Xiashan,602117,Grooming receiver,Inactive,Xiashan_602117,train
burst_2,Xiashan,602118,Grooming receiver,Inactive,Xiashan_602118,train
burst_2,Xiashan,602119,Grooming receiver,Inactive,Xiashan_602119,train
burst_2,Xiashan,602120,Grooming receiver,Inactive,Xiashan_602120,train
burst_2,Xiashan,602121,Grooming receiver,Inactive,Xiashan_602121,test
burst_2,Xiashan,602122,Grooming receiver,Inactive,Xiashan_602122,train
burst_2,Xiashan,602123,Grooming actor,Active,Xiashan_602123,test
burst_2,Xiashan,602124,Grooming actor,Active,Xiashan_602124,train
burst_2,Xiashan,602125,Grooming actor,Active,Xiashan_602125,test
burst_2,Xiashan,602126,Grooming actor,Active,Xiashan_602126,train
burst_2,Xiashan,602127,Grooming actor,Active,Xiashan_602127,train
burst_2,Xiashan,602128,Grooming actor,Active,Xiashan_602128,train
burst_2,Xiashan,602129,Walking,Active,Xiashan_602129,train
burst_2,Xiashan,602130,Remove,Remove,Xiashan_602130,test
burst_2,Xiashan,621169,Eating,Active,Xiashan_621169,train
burst_2,Xiashan,621170,Eating,Active,Xiashan_621170,train
burst_2,Xiashan,621171,Eating,Active,Xiashan_621171,test
burst_2,Xiashan,621172,Eating,Active,Xiashan_621172,train
burst_2,Xiashan,621173,Eating,Active,Xiashan_621173,train
burst_2,Xiashan,621174,Eating,Active,Xiashan_621174,test
burst_2,Xiashan,621175,Eating,Active,Xiashan_621175,test
burst_2,Xiashan,621176,Eating,Active,Xiashan_621176,train
burst_2,Xiashan,621177,Walking,Active,Xiashan_621177,train
burst_2,Xiashan,621178,Eating,Active,Xiashan_621178,train
burst_2,Xiashan,621179,Self-scratching,Active,Xiashan_621179,train
burst_2,Xiashan,621180,Eating,Active,Xiashan_621180,train
burst_2,Xinji,312189,Walking,Active,Xinji_312189,train
burst_2,Xinji,312190,Resting,Inactive,Xinji_312190,train
burst_2,Xinji,333617,Resting,Inactive,Xinji_333617,test
burst_2,Xinji,333618,Resting,Inactive,Xinji_333618,train
burst_2,Xinji,333619,Remove,Remove,Xinji_333619,train
burst_2,Xinji,333620,Resting,Inactive,Xinji_333620,train
burst_2,Xinji,333621,Resting,Inactive,Xinji_333621,test
burst_2,Xinji,333622,Remove,Remove,Xinji_333622,train
burst_2,Xinji,333623,Resting,Inactive,Xinji_333623,train
burst_2,Xinji,333624,Resting,Inactive,Xinji_333624,train
burst_2,Xinji,333625,Resting,Inactive,Xinji_333625,test
burst_2,Xinji,673263,Remove,Remove,Xinji_673263,train
burst_2,Xinji,673264,Remove,Remove,Xinji_673264,test
burst_2,Xinji,673265,Grooming receiver,Inactive,Xinji_673265,train
burst_2,Xinji,673266,Grooming receiver,Inactive,Xinji_673266,train
burst_2,Xinji,673267,Resting,Inactive,Xinji_673267,train
burst_2,Xinji,673268,Resting,Inactive,Xinji_673268,train
burst_2,Xinji,673269,Eating,Active,Xinji_673269,train
burst_2,Xinji,673270,Eating,Active,Xinji_673270,train
burst_2,Xinji,673271,Eating,Active,Xinji_673271,train
burst_2,Xinji,673272,Eating,Active,Xinji_673272,test
burst_2,Xinji,673273,Eating,Active,Xinji_673273,train
burst_2,Xinji,673274,Eating,Active,Xinji_673274,train
burst_2,Xinji,673275,Eating,Active,Xinji_673275,test
burst_2,Xinji,673276,Eating,Active,Xinji_673276,test
burst_2,Xinji,673277,Eating,Active,Xinji_673277,train
burst_2,Xinji,673278,Eating,Active,Xinji_673278,train
burst_2,Xinji,673279,Eating,Active,Xinji_673279,train
burst_2,Xinji,673280,Eating,Active,Xinji_673280,train
burst_2,Yamuna,133719,Eating,Active,Yamuna_133719,train
burst_2,Yamuna,133720,Resting,Inactive,Yamuna_133720,train
burst_2,Yamuna,133721,Resting,Inactive,Yamuna_133721,train
burst_2,Yamuna,133722,Resting,Inactive,Yamuna_133722,train
burst_2,Yamuna,133723,Resting,Inactive,Yamuna_133723,train
burst_2,Yamuna,133724,Resting,Inactive,Yamuna_133724,train
burst_2,Yamuna,147015,Eating,Active,Yamuna_147015,train
burst_2,Yamuna,147017,Self-scratching,Active,Yamuna_147017,test
burst_2,Yamuna,147018,Resting,Inactive,Yamuna_147018,train
burst_2,Yamuna,147019,Grooming receiver,Inactive,Yamuna_147019,train
burst_2,Yamuna,147020,Grooming receiver,Inactive,Yamuna_147020,train
burst_2,Yamuna,147021,Grooming actor,Active,Yamuna_147021,train
burst_2,Yamuna,147022,Grooming actor,Active,Yamuna_147022,train
burst_2,Yamuna,147023,Grooming actor,Active,Yamuna_147023,test
burst_2,Yamuna,147024,Grooming actor,Active,Yamuna_147024,train
burst_2,Yamuna,147025,Grooming actor,Active,Yamuna_147025,train
burst_2,Yamuna,147026,Resting,Inactive,Yamuna_147026,train
burst_2,Yamuna,147027,Remove,Remove,Yamuna_147027,train
burst_2,Yamuna,147028,Remove,Remove,Yamuna_147028,test
burst_2,Yamuna,147029,Remove,Remove,Yamuna_147029,train
burst_2,Yamuna,147030,Resting,Inactive,Yamuna_147030,train
burst_2,Yamuna,147031,Walking,Active,Yamuna_147031,train
burst_2,Yamuna,147032,Resting,Inactive,Yamuna_147032,train
burst_2,Yamuna,147033,Walking,Active,Yamuna_147033,train
burst_2,Yamuna,147034,Walking,Active,Yamuna_147034,train
burst_2,Yamuna,147206,Resting,Inactive,Yamuna_147206,train
burst_2,Yamuna,147216,Walking,Active,Yamuna_147216,test
burst_2,Yamuna,147219,Remove,Remove,Yamuna_147219,test
burst_2,Yamuna,147220,Walking,Active,Yamuna_147220,train
burst_2,Yamuna,151113,Resting,Inactive,Yamuna_151113,train
burst_2,Yamuna,151114,Resting,Inactive,Yamuna_151114,test
burst_2,Yamuna,151115,Walking,Active,Yamuna_151115,train
burst_2,Yamuna,151116,Walking,Active,Yamuna_151116,train
burst_2,Yamuna,179711,Resting,Inactive,Yamuna_179711,train
burst_2,Yamuna,179712,Resting,Inactive,Yamuna_179712,train
burst_2,Yamuna,179753,Eating,Active,Yamuna_179753,train
burst_2,Yamuna,179754,Eating,Active,Yamuna_179754,train
burst_2,Yamuna,179755,Eating,Active,Yamuna_179755,train
burst_2,Yamuna,179756,Eating,Active,Yamuna_179756,train
burst_2,Yamuna,179863,Grooming receiver,Inactive,Yamuna_179863,train
burst_2,Yamuna,179864,Grooming receiver,Inactive,Yamuna_179864,train
burst_2,Yamuna,179865,Resting,Inactive,Yamuna_179865,test
burst_2,Yamuna,179866,Remove,Remove,Yamuna_179866,train
burst_2,Yamuna,179867,Resting,Inactive,Yamuna_179867,test
burst_2,Yamuna,179868,Resting,Inactive,Yamuna_179868,train
burst_2,Yamuna,179869,Eating,Active,Yamuna_179869,test
burst_2,Yamuna,179870,Eating,Active,Yamuna_179870,test
burst_2,Yamuna,179871,Remove,Remove,Yamuna_179871,train
burst_2,Yamuna,179872,Eating,Active,Yamuna_179872,train
burst_2,Yamuna,179873,Eating,Active,Yamuna_179873,train
burst_2,Yamuna,179874,Eating,Active,Yamuna_179874,test
burst_2,Yamuna,179879,Resting,Inactive,Yamuna_179879,train
burst_2,Yamuna,179880,Resting,Inactive,Yamuna_179880,test
burst_2,Yamuna,179881,Eating,Active,Yamuna_179881,train
burst_2,Yamuna,179882,Eating,Active,Yamuna_179882,train
burst_2,Yamuna,179883,Resting,Inactive,Yamuna_179883,train
burst_2,Yamuna,179884,Resting,Inactive,Yamuna_179884,train
burst_2,Yamuna,179885,Eating,Active,Yamuna_179885,train
burst_2,Yamuna,179886,Eating,Active,Yamuna_179886,test
burst_2,Yamuna,179887,Resting,Inactive,Yamuna_179887,train
burst_2,Yamuna,179888,Resting,Inactive,Yamuna_179888,train
burst_2,Yamuna,179889,Resting,Inactive,Yamuna_179889,train
burst_2,Yamuna,179890,Resting,Inactive,Yamuna_179890,train
burst_2,Yamuna,183963,Resting,Inactive,Yamuna_183963,train
burst_2,Yamuna,183964,Eating,Active,Yamuna_183964,train
burst_2,Yamuna,183965,Eating,Active,Yamuna_183965,train
burst_2,Yamuna,183966,Remove,Remove,Yamuna_183966,train
burst_2,Yamuna,183967,Eating,Active,Yamuna_183967,train
burst_2,Yamuna,183968,Eating,Active,Yamuna_183968,train
burst_2,Yamuna,183969,Walking,Active,Yamuna_183969,train
burst_2,Yamuna,183970,Walking,Active,Yamuna_183970,train
burst_2,Yamuna,184027,Resting,Inactive,Yamuna_184027,test
burst_2,Yamuna,184028,Eating,Active,Yamuna_184028,test
burst_2,Yamuna,193197,Resting,Inactive,Yamuna_193197,test
burst_2,Yamuna,193198,Resting,Inactive,Yamuna_193198,train
burst_2,Yamuna,193199,Resting,Inactive,Yamuna_193199,test
burst_2,Yamuna,193200,Resting,Inactive,Yamuna_193200,train
burst_2,Yamuna,193201,Resting,Inactive,Yamuna_193201,test
burst_2,Yamuna,193202,Walking,Active,Yamuna_193202,train
burst_2,Yamuna,193203,Walking,Active,Yamuna_193203,train
burst_2,Yamuna,193204,Walking,Active,Yamuna_193204,train
burst_2,Yamuna,193205,Eating,Active,Yamuna_193205,test
burst_2,Yamuna,193206,Eating,Active,Yamuna_193206,train
burst_2,Yamuna,193207,Eating,Active,Yamuna_193207,train
burst_2,Yamuna,193267,Grooming actor,Active,Yamuna_193267,train
burst_2,Yamuna,193268,Grooming actor,Active,Yamuna_193268,test
burst_2,Yamuna,193269,Resting,Inactive,Yamuna_193269,test
burst_2,Yamuna,193270,Grooming receiver,Inactive,Yamuna_193270,train
burst_2,Yamuna,193271,Grooming receiver,Inactive,Yamuna_193271,train
burst_2,Yamuna,193272,Grooming receiver,Inactive,Yamuna_193272,train
burst_2,Yamuna,193273,Remove,Remove,Yamuna_193273,train
burst_2,Yamuna,193274,Resting,Inactive,Yamuna_193274,train
burst_2,Yamuna,193363,Resting,Inactive,Yamuna_193363,train
burst_2,Yamuna,193364,Resting,Inactive,Yamuna_193364,train
burst_2,Yamuna,193365,Walking,Active,Yamuna_193365,train
burst_2,Yamuna,193366,Walking,Active,Yamuna_193366,train
burst_2,Yamuna,258183,Eating,Active,Yamuna_258183,train
burst_2,Yamuna,258184,Eating,Active,Yamuna_258184,train
burst_2,Yamuna,258185,Walking,Active,Yamuna_258185,train
burst_2,Yamuna,258186,Walking,Active,Yamuna_258186,train
burst_2,Yamuna,258187,Eating,Active,Yamuna_258187,test
burst_2,Yamuna,258188,Walking,Active,Yamuna_258188,test
burst_2,Yamuna,258189,Walking,Active,Yamuna_258189,train
burst_2,Yamuna,258190,Walking,Active,Yamuna_258190,train
burst_2,Zeus,110129,Resting,Inactive,Zeus_110129,train
burst_2,Zeus,110130,Resting,Inactive,Zeus_110130,train
burst_2,Zeus,110131,Grooming receiver,Inactive,Zeus_110131,train
burst_2,Zeus,110132,Grooming receiver,Inactive,Zeus_110132,train
burst_2,Zeus,110133,Resting,Inactive,Zeus_110133,train
burst_2,Zeus,110134,Grooming actor,Active,Zeus_110134,train
burst_2,Zeus,110135,Grooming receiver,Inactive,Zeus_110135,train
burst_2,Zeus,143192,Resting,Inactive,Zeus_143192,train
burst_2,Zeus,143193,Walking,Active,Zeus_143193,train
burst_2,Zeus,144715,Resting,Inactive,Zeus_144715,train
burst_2,Zeus,144716,Remove,Remove,Zeus_144716,train
burst_2,Zeus,144717,Resting,Inactive,Zeus_144717,train
burst_2,Zeus,144718,Resting,Inactive,Zeus_144718,train
burst_2,Zeus,144719,Resting,Inactive,Zeus_144719,train
burst_2,Zeus,144720,Resting,Inactive,Zeus_144720,train
burst_2,Zeus,144721,Walking,Active,Zeus_144721,train
burst_2,Zeus,144722,Walking,Active,Zeus_144722,test
burst_2,Zeus,144726,Eating,Active,Zeus_144726,train
burst_2,Zeus,144727,Eating,Active,Zeus_144727,train
burst_2,Zeus,144728,Eating,Active,Zeus_144728,train
burst_2,Zeus,144729,Resting,Inactive,Zeus_144729,test
burst_2,Zeus,144730,Resting,Inactive,Zeus_144730,train
burst_2,Zeus,144731,Resting,Inactive,Zeus_144731,test
burst_2,Zeus,144732,Resting,Inactive,Zeus_144732,train
burst_2,Zeus,144733,Resting,Inactive,Zeus_144733,train
burst_2,Zeus,144734,Eating,Active,Zeus_144734,train
burst_2,Zeus,144735,Eating,Active,Zeus_144735,train
burst_2,Zeus,144736,Eating,Active,Zeus_144736,train
burst_2,Zeus,144737,Resting,Inactive,Zeus_144737,train
burst_2,Zeus,144738,Resting,Inactive,Zeus_144738,test
burst_2,Zeus,144739,Resting,Inactive,Zeus_144739,test
burst_2,Zeus,144740,Resting,Inactive,Zeus_144740,train
burst_2,Zeus,212063,Eating,Active,Zeus_212063,test
burst_2,Zeus,212064,Eating,Active,Zeus_212064,test
burst_2,Zeus,212065,Remove,Remove,Zeus_212065,test
burst_2,Zeus,212066,Remove,Remove,Zeus_212066,train
burst_2,Zeus,212067,Eating,Active,Zeus_212067,train
burst_2,Zeus,212068,Eating,Active,Zeus_212068,train
burst_2,Zeus,212069,Eating,Active,Zeus_212069,test
burst_2,Zeus,212070,Eating,Active,Zeus_212070,train
burst_2,Zeus,212071,Eating,Active,Zeus_212071,train
burst_2,Zeus,212072,Eating,Active,Zeus_212072,train
burst_2,Zeus,212073,Eating,Active,Zeus_212073,test
burst_2,Zeus,212074,Eating,Active,Zeus_212074,train
burst_2,Zeus,212075,Eating,Active,Zeus_212075,train
burst_2,Zeus,212076,Eating,Active,Zeus_212076,train
burst_2,Zeus,212077,Eating,Active,Zeus_212077,train
burst_2,Zeus,212078,Eating,Active,Zeus_212078,test
burst_2,Zeus,212079,Running,Active,Zeus_212079,train
burst_2,Zeus,212080,Eating,Active,Zeus_212080,train
burst_2,Zeus,212081,Resting,Inactive,Zeus_212081,train
burst_2,Zeus,212082,Resting,Inactive,Zeus_212082,train
burst_2,Zeus,212083,Resting,Inactive,Zeus_212083,train
burst_2,Zeus,212084,Resting,Inactive,Zeus_212084,test
burst_2,Zeus,212085,Resting,Inactive,Zeus_212085,test
burst_2,Zeus,212086,Remove,Remove,Zeus_212086,train
burst_3,Aarhus,212164,Resting,Inactive,Aarhus_212164,train
burst_3,Aarhus,212165,Walking,Active,Aarhus_212165,train
burst_3,Aarhus,212166,Walking,Active,Aarhus_212166,train
burst_3,Aarhus,212167,Eating,Active,Aarhus_212167,train
burst_3,Aarhus,212168,Eating,Active,Aarhus_212168,train
burst_3,Aarhus,212169,Eating,Active,Aarhus_212169,train
burst_3,Aarhus,212170,Eating,Active,Aarhus_212170,train
burst_3,Aarhus,212171,Eating,Active,Aarhus_212171,train
burst_3,Aarhus,212172,Walking,Active,Aarhus_212172,train
burst_3,Aarhus,212173,Walking,Active,Aarhus_212173,test
burst_3,Aarhus,212174,Walking,Active,Aarhus_212174,test
burst_3,Aarhus,212175,Walking,Active,Aarhus_212175,train
burst_3,Aarhus,212176,Resting,Inactive,Aarhus_212176,train
burst_3,Aarhus,212177,Walking,Active,Aarhus_212177,train
burst_3,Aarhus,212178,Walking,Active,Aarhus_212178,test
burst_3,Aarhus,212179,Resting,Inactive,Aarhus_212179,test
burst_3,Aarhus,212180,Resting,Inactive,Aarhus_212180,train
burst_3,Aarhus,212181,Resting,Inactive,Aarhus_212181,train
burst_3,Aarhus,212182,Resting,Inactive,Aarhus_212182,train
burst_3,Aarhus,212183,Walking,Active,Aarhus_212183,train
burst_3,Aarhus,212184,Walking,Active,Aarhus_212184,train
burst_3,Aarhus,212185,Resting,Inactive,Aarhus_212185,test
burst_3,Aarhus,212186,Resting,Inactive,Aarhus_212186,train
burst_3,Aarhus,212187,Resting,Inactive,Aarhus_212187,test
burst_3,Aarhus,212188,Eating,Active,Aarhus_212188,train
burst_3,Aarhus,212189,Eating,Active,Aarhus_212189,test
burst_3,Aarhus,212190,Resting,Inactive,Aarhus_212190,train
burst_3,Aarhus,212191,Resting,Inactive,Aarhus_212191,train
burst_3,Aarhus,212192,Resting,Inactive,Aarhus_212192,train
burst_3,Aarhus,212193,Resting,Inactive,Aarhus_212193,train
burst_3,Aarhus,212194,Eating,Active,Aarhus_212194,test
burst_3,Aarhus,212195,Eating,Active,Aarhus_212195,train
burst_3,Aarhus,212196,Eating,Active,Aarhus_212196,train
burst_3,Aarhus,212197,Eating,Active,Aarhus_212197,test
burst_3,Aarhus,212198,Eating,Active,Aarhus_212198,train
burst_3,Aarhus,212199,Eating,Active,Aarhus_212199,train
burst_3,Aarhus,212200,Walking,Active,Aarhus_212200,train
burst_3,Aarhus,212201,Walking,Active,Aarhus_212201,test
burst_3,Aarhus,212202,Eating,Active,Aarhus_212202,train
burst_3,Aarhus,212203,Resting,Inactive,Aarhus_212203,train
burst_3,Aarhus,212204,Resting,Inactive,Aarhus_212204,test
burst_3,Aarhus,212205,Resting,Inactive,Aarhus_212205,test
burst_3,Aarhus,212362,Eating,Active,Aarhus_212362,test
burst_3,Aarhus,212363,Eating,Active,Aarhus_212363,train
burst_3,Aarhus,212364,Eating,Active,Aarhus_212364,train
burst_3,Aarhus,212365,Running,Active,Aarhus_212365,train
burst_3,Aarhus,212366,Walking,Active,Aarhus_212366,test
burst_3,Aarhus,212367,Resting,Inactive,Aarhus_212367,train
burst_3,Aarhus,212461,Remove,Remove,Aarhus_212461,train
burst_3,Aarhus,212462,Remove,Remove,Aarhus_212462,test
burst_3,Aarhus,212463,Remove,Remove,Aarhus_212463,train
burst_3,Aarhus,232222,Grooming receiver,Inactive,Aarhus_232222,test
burst_3,Aarhus,232223,Grooming receiver,Inactive,Aarhus_232223,test
burst_3,Aarhus,232224,Grooming receiver,Inactive,Aarhus_232224,test
burst_3,Aarhus,232309,Eating,Active,Aarhus_232309,train
burst_3,Aarhus,232345,Resting,Inactive,Aarhus_232345,test
burst_3,Aarhus,232346,Resting,Inactive,Aarhus_232346,train
burst_3,Aarhus,232347,Resting,Inactive,Aarhus_232347,train
burst_3,Aarhus,232348,Walking,Active,Aarhus_232348,train
burst_3,Aarhus,232349,Resting,Inactive,Aarhus_232349,test
burst_3,Aarhus,232350,Resting,Inactive,Aarhus_232350,train
