burst,Ind_ID,new_burst,attribution_merged,activity,id
burst_2,Nakhu,303360,Resting,Inactive,Nakhu_303360
burst_2,Nakhu,303361,Sleeping,Inactive,Nakhu_303361
burst_2,Nakhu,303362,Sleeping,Inactive,Nakhu_303362
burst_2,Nakhu,303363,Resting,Inactive,Nakhu_303363
burst_2,Nakhu,303364,Resting,Inactive,Nakhu_303364
burst_2,Nakhu,303365,Sleeping,Inactive,Nakhu_303365
burst_2,Nakhu,303366,Sleeping,Inactive,Nakhu_303366
burst_2,Nakhu,303367,Sleeping,Inactive,Nakhu_303367
burst_2,Nakhu,303368,Sleeping,Inactive,Nakhu_303368
burst_2,Nakhu,303369,Resting,Inactive,Nakhu_303369
burst_2,Nakhu,303370,Resting,Inactive,Nakhu_303370
burst_2,Nakhu,303371,Resting,Inactive,Nakhu_303371
burst_2,Nakhu,303372,Resting,Inactive,Nakhu_303372
burst_2,Nakhu,320851,Eating,Active,Nakhu_320851
burst_2,Nakhu,320852,Eating,Active,Nakhu_320852
burst_2,Nakhu,320853,Walking,Active,Nakhu_320853
burst_2,Nakhu,320854,Eating,Active,Nakhu_320854
burst_2,Nakhu,320855,Eating,Active,Nakhu_320855
burst_2,Nakhu,320856,Eating,Active,Nakhu_320856
burst_2,Nakhu,320857,Resting,Inactive,Nakhu_320857
burst_2,Nakhu,320858,Walking,Active,Nakhu_320858
burst_2,Nakhu,320859,Remove,Remove,Nakhu_320859
burst_2,Nakhu,320860,Remove,Remove,Nakhu_320860
burst_2,Nakhu,320861,Self-scratching,Active,Nakhu_320861
burst_2,Nakhu,320862,Walking,Active,Nakhu_320862
burst_2,Nakhu,320863,Resting,Inactive,Nakhu_320863
burst_2,Nakhu,320864,Resting,Inactive,Nakhu_320864
burst_2,Nakhu,320865,Resting,Inactive,Nakhu_320865
burst_2,Nakhu,320866,Walking,Active,Nakhu_320866
burst_2,Nakhu,320867,Walking,Active,Nakhu_320867
burst_2,Nakhu,320868,Resting,Inactive,Nakhu_320868
burst_2,Nakhu,418010,Remove,Remove,Nakhu_418010
burst_2,Nakhu,418011,Resting,Inactive,Nakhu_418011
burst_2,Nakhu,418012,Resting,Inactive,Nakhu_418012
burst_2,Nakhu,418013,Remove,Remove,Nakhu_418013
burst_2,Nakhu,418014,Remove,Remove,Nakhu_418014
burst_2,Nakhu,418015,Resting,Inactive,Nakhu_418015
burst_2,Nakhu,418016,Remove,Remove,Nakhu_418016
burst_2,Nakhu,418017,Resting,Inactive,Nakhu_418017
burst_2,Nakhu,418018,Walking,Active,Nakhu_418018
burst_2,Nakhu,418019,Resting,Inactive,Nakhu_418019
burst_2,Nakhu,418020,Resting,Inactive,Nakhu_418020
burst_2,Nakhu,418021,Resting,Inactive,Nakhu_418021
burst_2,Nakhu,418022,Resting,Inactive,Nakhu_418022
burst_2,Nakhu,418023,Resting,Inactive,Nakhu_418023
burst_2,Nakhu,418024,Resting,Inactive,Nakhu_418024
burst_2,Nakhu,418025,Remove,Remove,Nakhu_418025
burst_2,Nakhu,418026,Walking,Active,Nakhu_418026
burst_2,Nakhu,418027,Remove,Remove,Nakhu_418027
burst_2,Nakhu,418028,Remove,Remove,Nakhu_418028
burst_2,Nakhu,418029,Eating,Active,Nakhu_418029
burst_2,Nakhu,418030,Eating,Active,Nakhu_418030
burst_2,Nakhu,418031,Resting,Inactive,Nakhu_418031
burst_2,Nakhu,418032,Resting,Inactive,Nakhu_418032
burst_2,Nakhu,418033,Remove,Remove,Nakhu_418033
burst_2,Nakhu,418034,Remove,Remove,Nakhu_418034
burst_2,Nakhu,418035,Resting,Inactive,Nakhu_418035
burst_2,Nakhu,418036,Resting,Inactive,Nakhu_418036
burst_2,Nakhu,418123,Resting,Inactive,Nakhu_418123
burst_2,Nakhu,418124,Resting,Inactive,Nakhu_418124
burst_2,Nakhu,418125,Resting,Inactive,Nakhu_418125
burst_2,Nakhu,418126,Resting,Inactive,Nakhu_418126
burst_2,Nakhu,418127,Resting,Inactive,Nakhu_418127
burst_2,Nakhu,418128,Resting,Inactive,Nakhu_418128
burst_2,Nakhu,418129,Remove,Remove,Nakhu_418129
burst_2,Nakhu,418130,Remove,Remove,Nakhu_418130
burst_2,Nakhu,418131,Remove,Remove,Nakhu_418131
burst_2,Nakhu,418132,Remove,Remove,Nakhu_418132
burst_2,Nakhu,418133,Remove,Remove,Nakhu_418133
burst_2,Nakhu,418134,Resting,Inactive,Nakhu_418134
burst_2,Nakhu,418145,Remove,Remove,Nakhu_418145
burst_2,Nakhu,418146,Remove,Remove,Nakhu_418146
burst_2,Nakhu,418147,Walking,Active,Nakhu_418147
burst_2,Nakhu,418148,Remove,Remove,Nakhu_418148
burst_2,Nakhu,418149,Walking,Active,Nakhu_418149
burst_2,Nakhu,418150,Walking,Active,Nakhu_418150
burst_2,Nakhu,418151,Resting,Inactive,Nakhu_418151
burst_2,Nakhu,418152,Resting,Inactive,Nakhu_418152
burst_2,Nakhu,418153,Remove,Remove,Nakhu_418153
burst_2,Nakhu,418154,Remove,Remove,Nakhu_418154
burst_2,Nakhu,435131,Resting,Inactive,Nakhu_435131
burst_2,Nakhu,435132,Remove,Remove,Nakhu_435132
burst_2,Nakhu,435133,Resting,Inactive,Nakhu_435133
burst_2,Nakhu,435134,Resting,Inactive,Nakhu_435134
burst_2,Nakhu,435135,Resting,Inactive,Nakhu_435135
burst_2,Nakhu,435136,Remove,Remove,Nakhu_435136
burst_2,Nakhu,435137,Resting,Inactive,Nakhu_435137
burst_2,Nakhu,435138,Walking,Active,Nakhu_435138
burst_2,Nakhu,435139,Remove,Remove,Nakhu_435139
burst_2,Nakhu,435140,Remove,Remove,Nakhu_435140
burst_2,Nakhu,435141,Remove,Remove,Nakhu_435141
burst_2,Nakhu,435142,Remove,Remove,Nakhu_435142
burst_2,Nakhu,435143,Remove,Remove,Nakhu_435143
burst_2,Nakhu,435144,Remove,Remove,Nakhu_435144
burst_2,Nakhu,435145,Remove,Remove,Nakhu_435145
burst_2,Nakhu,435146,Remove,Remove,Nakhu_435146
burst_2,Nakhu,435147,Remove,Remove,Nakhu_435147
burst_2,Nakhu,435148,Remove,Remove,Nakhu_435148
burst_2,Nakhu,435149,Remove,Remove,Nakhu_435149
burst_2,Nakhu,435150,Remove,Remove,Nakhu_435150
burst_2,Nakhu,435151,Remove,Remove,Nakhu_435151
burst_2,Nakhu,435152,Remove,Remove,Nakhu_435152
burst_2,Nakhu,435153,Remove,Remove,Nakhu_435153
burst_2,Nakhu,435154,Remove,Remove,Nakhu_435154
burst_2,Nakhu,435155,Remove,Remove,Nakhu_435155
burst_2,Nakhu,435156,Remove,Remove,Nakhu_435156
burst_2,Nakhu,435157,Remove,Remove,Nakhu_435157
burst_2,Nakhu,435158,Remove,Remove,Nakhu_435158
burst_2,Nakhu,435159,Remove,Remove,Nakhu_435159
burst_2,Nakhu,435160,Remove,Remove,Nakhu_435160
burst_2,Nakhu,435161,Remove,Remove,Nakhu_435161
burst_2,Nakhu,435162,Remove,Remove,Nakhu_435162
burst_2,Nakhu,435163,Remove,Remove,Nakhu_435163
burst_2,Nakhu,435164,Eating,Active,Nakhu_435164
burst_2,Nakhu,435165,Resting,Inactive,Nakhu_435165
burst_2,Nakhu,435166,Eating,Active,Nakhu_435166
burst_2,Nakhu,435167,Resting,Inactive,Nakhu_435167
burst_2,Nakhu,435168,Resting,Inactive,Nakhu_435168
burst_2,Nakhu,435169,Eating,Active,Nakhu_435169
burst_2,Nakhu,435170,Eating,Active,Nakhu_435170
burst_2,Nakhu,435171,Remove,Remove,Nakhu_435171
burst_2,Nakhu,435172,Resting,Inactive,Nakhu_435172
burst_2,Nakhu,435174,Resting,Inactive,Nakhu_435174
burst_2,Nakhu,435175,Self-scratching,Active,Nakhu_435175
burst_2,Nakhu,435176,Resting,Inactive,Nakhu_435176
burst_2,Nakhu,435177,Resting,Inactive,Nakhu_435177
burst_2,Nakhu,435178,Resting,Inactive,Nakhu_435178
burst_2,Nakhu,435179,Remove,Remove,Nakhu_435179
burst_2,Nakhu,435180,Remove,Remove,Nakhu_435180
burst_2,Nakhu,435181,Remove,Remove,Nakhu_435181
burst_2,Nakhu,435182,Remove,Remove,Nakhu_435182
burst_2,Nakhu,435183,Remove,Remove,Nakhu_435183
burst_2,Nakhu,435184,Remove,Remove,Nakhu_435184
burst_2,Nakhu,435185,Remove,Remove,Nakhu_435185
burst_2,Nakhu,435186,Remove,Remove,Nakhu_435186
burst_2,Nakhu,435187,Remove,Remove,Nakhu_435187
burst_2,Nakhu,435188,Remove,Remove,Nakhu_435188
burst_2,Nakhu,614048,Resting,Inactive,Nakhu_614048
burst_2,Nakhu,614049,Resting,Inactive,Nakhu_614049
burst_2,Nakhu,614050,Resting,Inactive,Nakhu_614050
burst_2,Nakhu,614051,Self-scratching,Active,Nakhu_614051
burst_2,Nakhu,614052,Resting,Inactive,Nakhu_614052
burst_2,Nakhu,614053,Resting,Inactive,Nakhu_614053
burst_2,Nakhu,614054,Resting,Inactive,Nakhu_614054
burst_2,Nakhu,614055,Resting,Inactive,Nakhu_614055
burst_2,Nakhu,614056,Resting,Inactive,Nakhu_614056
burst_2,Nakhu,614057,Resting,Inactive,Nakhu_614057
burst_2,Nakhu,614058,Resting,Inactive,Nakhu_614058
burst_2,Nakhu,614059,Walking,Active,Nakhu_614059
burst_2,Nakhu,614060,Walking,Active,Nakhu_614060
burst_2,Nakhu,614061,Remove,Remove,Nakhu_614061
burst_2,Nakhu,614062,Remove,Remove,Nakhu_614062
burst_2,Nakhu,614063,Remove,Remove,Nakhu_614063
burst_2,Nakhu,614064,Remove,Remove,Nakhu_614064
burst_2,Nakhu,614065,Remove,Remove,Nakhu_614065
burst_2,Nakhu,614066,Remove,Remove,Nakhu_614066
burst_2,Nakhu,614067,Remove,Remove,Nakhu_614067
burst_2,Nakhu,614068,Remove,Remove,Nakhu_614068
burst_2,Nakhu,614069,Remove,Remove,Nakhu_614069
burst_2,Nakhu,614070,Remove,Remove,Nakhu_614070
burst_2,Nakhu,614071,Remove,Remove,Nakhu_614071
burst_2,Nakhu,614072,Remove,Remove,Nakhu_614072
burst_2,Nakhu,614073,Remove,Remove,Nakhu_614073
burst_2,Nakhu,614074,Remove,Remove,Nakhu_614074
burst_2,Nakhu,614075,Remove,Remove,Nakhu_614075
burst_2,Nakhu,614076,Remove,Remove,Nakhu_614076
burst_2,Nakhu,614077,Remove,Remove,Nakhu_614077
burst_2,Nakhu,614078,Remove,Remove,Nakhu_614078
burst_2,Nakhu,614079,Remove,Remove,Nakhu_614079
burst_2,Nakhu,614080,Remove,Remove,Nakhu_614080
burst_2,Nakhu,614081,Remove,Remove,Nakhu_614081
burst_2,Nakhu,614082,Remove,Remove,Nakhu_614082
burst_2,Nakhu,614083,Remove,Remove,Nakhu_614083
burst_2,Nakhu,614084,Remove,Remove,Nakhu_614084
burst_2,Nakhu,614085,Remove,Remove,Nakhu_614085
burst_2,Nakhu,614086,Remove,Remove,Nakhu_614086
burst_2,Nakhu,614087,Remove,Remove,Nakhu_614087
burst_2,Nakhu,614088,Remove,Remove,Nakhu_614088
burst_2,Nakhu,614089,Remove,Remove,Nakhu_614089
burst_2,Nakhu,614090,Remove,Remove,Nakhu_614090
burst_2,Nakhu,616289,Resting,Inactive,Nakhu_616289
burst_2,Nakhu,616290,Resting,Inactive,Nakhu_616290
burst_2,Nakhu,616291,Eating,Active,Nakhu_616291
burst_2,Nakhu,616292,Eating,Active,Nakhu_616292
burst_2,Nakhu,616293,Eating,Active,Nakhu_616293
burst_2,Nakhu,616294,Eating,Active,Nakhu_616294
burst_2,Nakhu,616295,Eating,Active,Nakhu_616295
burst_2,Nakhu,616296,Eating,Active,Nakhu_616296
burst_2,Nakhu,616297,Eating,Active,Nakhu_616297
burst_2,Nakhu,616298,Eating,Active,Nakhu_616298
burst_2,Nakhu,616299,Resting,Inactive,Nakhu_616299
burst_2,Nakhu,616300,Resting,Inactive,Nakhu_616300
burst_2,Nakhu,616301,Resting,Inactive,Nakhu_616301
burst_2,Nakhu,616302,Walking,Active,Nakhu_616302
burst_2,Nakhu,616303,Walking,Active,Nakhu_616303
burst_2,Nakhu,616304,Resting,Inactive,Nakhu_616304
burst_2,Nakhu,619377,Resting,Inactive,Nakhu_619377
burst_2,Nakhu,619378,Resting,Inactive,Nakhu_619378
burst_2,Nakhu,619379,Remove,Remove,Nakhu_619379
burst_2,Nakhu,619380,Resting,Inactive,Nakhu_619380
burst_2,Nakhu,619381,Resting,Inactive,Nakhu_619381
burst_2,Nakhu,619382,Walking,Active,Nakhu_619382
burst_2,Nakhu,619383,Resting,Inactive,Nakhu_619383
burst_2,Nakhu,619384,Walking,Active,Nakhu_619384
burst_2,Nakhu,619385,Eating,Active,Nakhu_619385
burst_2,Nakhu,619386,Eating,Active,Nakhu_619386
burst_2,Nakhu,619387,Remove,Remove,Nakhu_619387
burst_2,Nakhu,619388,Walking,Active,Nakhu_619388
burst_2,Nakhu,619389,Remove,Remove,Nakhu_619389
burst_2,Nakhu,619390,Walking,Active,Nakhu_619390
burst_2,Nakhu,619391,Eating,Active,Nakhu_619391
burst_2,Nakhu,619392,Walking,Active,Nakhu_619392
burst_2,Nakhu,619393,Remove,Remove,Nakhu_619393
burst_2,Nakhu,619394,Walking,Active,Nakhu_619394
burst_2,Nakhu,619395,Eating,Active,Nakhu_619395
burst_2,Nakhu,619396,Self-scratching,Active,Nakhu_619396
burst_2,Nakhu,619397,Eating,Active,Nakhu_619397
burst_2,Nakhu,619398,Eating,Active,Nakhu_619398
burst_2,Nakhu,619399,Eating,Active,Nakhu_619399
burst_2,Nakhu,619400,Eating,Active,Nakhu_619400
burst_2,Nakhu,619401,Resting,Inactive,Nakhu_619401
burst_2,Nakhu,619402,Resting,Inactive,Nakhu_619402
burst_2,Nakhu,619403,Eating,Active,Nakhu_619403
burst_2,Nakhu,619404,Walking,Active,Nakhu_619404
burst_2,Nakhu,619405,Eating,Active,Nakhu_619405
burst_2,Nakhu,619406,Eating,Active,Nakhu_619406
burst_2,Nakhu,619407,Walking,Active,Nakhu_619407
burst_2,Nakhu,619408,Walking,Active,Nakhu_619408
burst_2,Nakhu,619409,Walking,Active,Nakhu_619409
burst_2,Nakhu,619410,Remove,Remove,Nakhu_619410
burst_2,Nakhu,619411,Eating,Active,Nakhu_619411
burst_2,Nakhu,619412,Walking,Active,Nakhu_619412
burst_2,Nakhu,619413,Eating,Active,Nakhu_619413
burst_2,Nakhu,619414,Eating,Active,Nakhu_619414
burst_2,Nakhu,619415,Eating,Active,Nakhu_619415
burst_2,Nakhu,619421,Resting,Inactive,Nakhu_619421
burst_2,Nakhu,619422,Remove,Remove,Nakhu_619422
burst_2,Nakhu,619423,Eating,Active,Nakhu_619423
burst_2,Nakhu,619424,Eating,Active,Nakhu_619424
burst_2,Nakhu,619425,Walking,Active,Nakhu_619425
burst_2,Nakhu,619426,Resting,Inactive,Nakhu_619426
burst_2,Nakhu,619427,Walking,Active,Nakhu_619427
burst_2,Nakhu,619428,Eating,Active,Nakhu_619428
burst_2,Nakhu,619429,Eating,Active,Nakhu_619429
burst_2,Nakhu,619430,Eating,Active,Nakhu_619430
burst_2,Nakhu,619431,Remove,Remove,Nakhu_619431
burst_2,Nakhu,619432,Walking,Active,Nakhu_619432
burst_2,Nakhu,619433,Eating,Active,Nakhu_619433
burst_2,Nakhu,619434,Eating,Active,Nakhu_619434
burst_2,Nakhu,619435,Resting,Inactive,Nakhu_619435
burst_2,Nakhu,619436,Resting,Inactive,Nakhu_619436
burst_2,Nakhu,619437,Resting,Inactive,Nakhu_619437
burst_2,Nakhu,619438,Remove,Remove,Nakhu_619438
burst_2,Nakhu,619439,Eating,Active,Nakhu_619439
burst_2,Nakhu,619440,Eating,Active,Nakhu_619440
burst_2,Nakhu,619441,Walking,Active,Nakhu_619441
burst_2,Nakhu,619442,Walking,Active,Nakhu_619442
burst_2,Nakhu,619443,Walking,Active,Nakhu_619443
burst_2,Nakhu,619444,Walking,Active,Nakhu_619444
burst_2,Nakhu,619445,Walking,Active,Nakhu_619445
burst_2,Nakhu,619446,Eating,Active,Nakhu_619446
burst_2,Nakhu,619447,Remove,Remove,Nakhu_619447
burst_2,Nakhu,619448,Walking,Active,Nakhu_619448
burst_2,Nakhu,619449,Remove,Remove,Nakhu_619449
burst_2,Nakhu,619450,Remove,Remove,Nakhu_619450
burst_2,Nakhu,619451,Remove,Remove,Nakhu_619451
burst_2,Nakhu,619452,Remove,Remove,Nakhu_619452
burst_2,Nakhu,619453,Walking,Active,Nakhu_619453
burst_2,Nakhu,619454,Walking,Active,Nakhu_619454
burst_2,Nakhu,644709,Resting,Inactive,Nakhu_644709
burst_2,Nakhu,644710,Resting,Inactive,Nakhu_644710
burst_2,Nakhu,644711,Remove,Remove,Nakhu_644711
burst_2,Nakhu,644712,Eating,Active,Nakhu_644712
burst_2,Nakhu,644713,Resting,Inactive,Nakhu_644713
burst_2,Nakhu,644714,Remove,Remove,Nakhu_644714
burst_2,Nakhu,644715,Eating,Active,Nakhu_644715
burst_2,Nakhu,644716,Eating,Active,Nakhu_644716
burst_2,Nakhu,644717,Eating,Active,Nakhu_644717
burst_2,Nakhu,644718,Eating,Active,Nakhu_644718
burst_2,Nakhu,644719,Eating,Active,Nakhu_644719
burst_2,Nakhu,644720,Eating,Active,Nakhu_644720
burst_2,Nakhu,644721,Eating,Active,Nakhu_644721
burst_2,Nakhu,644722,Eating,Active,Nakhu_644722
burst_2,Nakhu,644723,Remove,Remove,Nakhu_644723
burst_2,Nakhu,644724,Remove,Remove,Nakhu_644724
burst_2,Nakhu,644725,Remove,Remove,Nakhu_644725
burst_2,Nakhu,644726,Remove,Remove,Nakhu_644726
burst_2,Nakhu,644727,Remove,Remove,Nakhu_644727
burst_2,Nakhu,644728,Remove,Remove,Nakhu_644728
burst_2,Nakhu,644729,Eating,Active,Nakhu_644729
burst_2,Nakhu,644730,Walking,Active,Nakhu_644730
burst_2,Nakhu,644731,Remove,Remove,Nakhu_644731
burst_2,Nakhu,644732,Remove,Remove,Nakhu_644732
burst_2,Nakhu,644733,Eating,Active,Nakhu_644733
burst_2,Nakhu,644734,Eating,Active,Nakhu_644734
burst_2,Nakhu,644735,Eating,Active,Nakhu_644735
burst_2,Nakhu,644736,Walking,Active,Nakhu_644736
burst_2,Nakhu,644737,Resting,Inactive,Nakhu_644737
burst_2,Nakhu,644738,Resting,Inactive,Nakhu_644738
burst_2,Nakhu,644739,Resting,Inactive,Nakhu_644739
burst_2,Nakhu,644740,Resting,Inactive,Nakhu_644740
burst_2,Nakhu,644741,Resting,Inactive,Nakhu_644741
burst_2,Nakhu,644742,Resting,Inactive,Nakhu_644742
burst_2,Nakhu,644743,Resting,Inactive,Nakhu_644743
burst_2,Nakhu,644744,Resting,Inactive,Nakhu_644744
burst_2,Nakhu,644745,Eating,Active,Nakhu_644745
burst_2,Nakhu,644746,Eating,Active,Nakhu_644746
burst_2,Nakhu,644747,Eating,Active,Nakhu_644747
burst_2,Nakhu,644748,Eating,Active,Nakhu_644748
burst_2,Nakhu,652085,Resting,Inactive,Nakhu_652085
burst_2,Nakhu,652086,Resting,Inactive,Nakhu_652086
burst_2,Nakhu,652087,Eating,Active,Nakhu_652087
burst_2,Nakhu,652088,Eating,Active,Nakhu_652088
burst_2,Nakhu,652089,Eating,Active,Nakhu_652089
burst_2,Nakhu,652090,Eating,Active,Nakhu_652090
burst_2,Nakhu,652091,Eating,Active,Nakhu_652091
burst_2,Nakhu,652092,Eating,Active,Nakhu_652092
burst_2,Nakhu,652093,Eating,Active,Nakhu_652093
burst_2,Nakhu,652094,Eating,Active,Nakhu_652094
burst_2,Nakhu,652095,Resting,Inactive,Nakhu_652095
burst_2,Nakhu,652096,Resting,Inactive,Nakhu_652096
burst_2,Nakhu,652097,Eating,Active,Nakhu_652097
burst_2,Nakhu,652098,Eating,Active,Nakhu_652098
burst_2,Nakhu,652099,Resting,Inactive,Nakhu_652099
burst_2,Nakhu,652100,Resting,Inactive,Nakhu_652100
burst_2,Nakhu,652101,Resting,Inactive,Nakhu_652101
burst_2,Nakhu,652102,Self-scratching,Active,Nakhu_652102
burst_2,Nakhu,652103,Resting,Inactive,Nakhu_652103
burst_2,Nakhu,652104,Remove,Remove,Nakhu_652104
burst_2,Nakhu,652105,Resting,Inactive,Nakhu_652105
burst_2,Nakhu,652106,Resting,Inactive,Nakhu_652106
burst_2,Nakhu,652107,Walking,Active,Nakhu_652107
burst_2,Nakhu,652108,Remove,Remove,Nakhu_652108
burst_2,Nakhu,652109,Walking,Active,Nakhu_652109
burst_2,Nakhu,652110,Walking,Active,Nakhu_652110
burst_2,Nakhu,652111,Self-scratching,Active,Nakhu_652111
burst_2,Nakhu,652112,Walking,Active,Nakhu_652112
burst_2,Nakhu,652113,Walking,Active,Nakhu_652113
burst_2,Nakhu,652114,Walking,Active,Nakhu_652114
burst_2,Nakhu,652115,Eating,Active,Nakhu_652115
burst_2,Nakhu,652116,Remove,Remove,Nakhu_652116
burst_2,Nakhu,652117,Resting,Inactive,Nakhu_652117
burst_2,Nakhu,652118,Resting,Inactive,Nakhu_652118
burst_2,Nakhu,652119,Walking,Active,Nakhu_652119
burst_2,Nakhu,652120,Walking,Active,Nakhu_652120
burst_2,Nakhu,652121,Eating,Active,Nakhu_652121
burst_2,Nakhu,652122,Eating,Active,Nakhu_652122
burst_2,Nakhu,652123,Resting,Inactive,Nakhu_652123
burst_2,Nakhu,652124,Walking,Active,Nakhu_652124
burst_2,Ndawanya,627375,Eating,Active,Ndawanya_627375
burst_2,Ndawanya,627376,Eating,Active,Ndawanya_627376
burst_2,Ndawanya,627377,Eating,Active,Ndawanya_627377
burst_2,Ndawanya,627378,Eating,Active,Ndawanya_627378
burst_2,Ndawanya,627379,Remove,Remove,Ndawanya_627379
burst_2,Ndawanya,627380,Self-scratching,Active,Ndawanya_627380
burst_2,Ndawanya,627381,Eating,Active,Ndawanya_627381
burst_2,Ndawanya,627382,Eating,Active,Ndawanya_627382
burst_2,Ndawanya,627383,Eating,Active,Ndawanya_627383
burst_2,Ndawanya,627384,Eating,Active,Ndawanya_627384
burst_2,Ndawanya,627385,Remove,Remove,Ndawanya_627385
burst_2,Ndawanya,627386,Remove,Remove,Ndawanya_627386
burst_2,Ndawanya,627387,Remove,Remove,Ndawanya_627387
burst_2,Ndawanya,627388,Remove,Remove,Ndawanya_627388
burst_2,Ndawanya,627389,Remove,Remove,Ndawanya_627389
burst_2,Ndawanya,627390,Remove,Remove,Ndawanya_627390
burst_2,Ndawanya,627391,Remove,Remove,Ndawanya_627391
burst_2,Ndawanya,627392,Remove,Remove,Ndawanya_627392
burst_2,Ndawanya,627393,Resting,Inactive,Ndawanya_627393
burst_2,Ndawanya,627394,Resting,Inactive,Ndawanya_627394
burst_2,Ndawanya,627395,Remove,Remove,Ndawanya_627395
burst_2,Ndawanya,627396,Walking,Active,Ndawanya_627396
burst_2,Ndawanya,627397,Eating,Active,Ndawanya_627397
burst_2,Ndawanya,627398,Eating,Active,Ndawanya_627398
burst_2,Ndawanya,627399,Remove,Remove,Ndawanya_627399
burst_2,Ndawanya,627400,Resting,Inactive,Ndawanya_627400
burst_2,Ndawanya,627401,Eating,Active,Ndawanya_627401
burst_2,Ndawanya,627402,Eating,Active,Ndawanya_627402
burst_2,Ndawanya,627403,Remove,Remove,Ndawanya_627403
burst_2,Ndawanya,627404,Remove,Remove,Ndawanya_627404
burst_2,Ndawanya,627405,Eating,Active,Ndawanya_627405
burst_2,Ndawanya,627406,Eating,Active,Ndawanya_627406
burst_2,Ndawanya,627407,Eating,Active,Ndawanya_627407
burst_2,Ndawanya,627408,Eating,Active,Ndawanya_627408
burst_2,Ndawanya,627409,Running,Active,Ndawanya_627409
burst_2,Ndawanya,627410,Walking,Active,Ndawanya_627410
burst_2,Ndawanya,627411,Remove,Remove,Ndawanya_627411
burst_2,Ndawanya,627412,Remove,Remove,Ndawanya_627412
burst_2,Ndawanya,627413,Eating,Active,Ndawanya_627413
burst_2,Ndawanya,627414,Eating,Active,Ndawanya_627414
burst_2,Ndawanya,684943,Walking,Active,Ndawanya_684943
burst_2,Ndawanya,684944,Eating,Active,Ndawanya_684944
burst_2,Ndawanya,684945,Eating,Active,Ndawanya_684945
burst_2,Ndawanya,684946,Eating,Active,Ndawanya_684946
burst_2,Ndawanya,684947,Remove,Remove,Ndawanya_684947
burst_2,Ndawanya,684948,Remove,Remove,Ndawanya_684948
burst_2,Ndawanya,684949,Eating,Active,Ndawanya_684949
burst_2,Ndawanya,684950,Eating,Active,Ndawanya_684950
burst_2,Ndawanya,684951,Remove,Remove,Ndawanya_684951
burst_2,Ndawanya,684952,Remove,Remove,Ndawanya_684952
burst_2,Ndawanya,684953,Walking,Active,Ndawanya_684953
burst_2,Ndawanya,684954,Eating,Active,Ndawanya_684954
